ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
49	3,0,1	194,129,192	0,0,2	107,103,112	187	99
50	2,0,1	0,0,2	0,0,1	0,2,3	187	99
51	297,182,262	0,1,0	165,162,212	0,0,0	190	99
52	282,183,254	0,0,1	173,164,210	0,0,0	190	99
53	468,301,435	4,0,7	272,258,311	11,1,0	190	99
57	9,0,4	0,1,0	1,1,0	0,0,0	202	99
58	95,46,99	0,0,0	36,20,50	1,0,0	122	99
59	13,3,15	0,0,0	9,0,4	0,0,1	122	99
60	277,124,236	0,0,0	109,78,110	0,0,1	330	99
61	364,167,320	1,0,0	135,99,158	0,0,0	330	99
62	0,0,2	72,46,87	1,0,1	42,23,36	177	99
63	737,465,710	0,0,0	513,421,548	0,0,1	202	99
67	14,4,9	62,46,48	5,10,9	25,30,12	192	99
68	1,0,5	1,0,2	5,0,1	0,0,0	357	99
69	2,0,5	62,46,48	5,0,1	25,30,12	357	99
70	2,1,11	62,46,48	1,0,0	25,30,12	258	99
71	1,1,9	1,0,0	1,0,0	0,0,0	258	99
72	139,68,125	2,0,2	55,41,59	0,0,1	188	99
